DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
11, 0.333825, 0.401834, 0.451485, 0.489216, 0.518728, 0.542347, 0.561618, 0.577605, 0.59106, 0.602525, 0.612403, 0.620996, 0.628536, 0.635202, 0.641136, 0.646451, 0.651238, 0.655572, 0.659512, 0.66311, 0.666409, 0.669443, 0.672244, 0.674836, 0.677243, 0.679484, 0.681574, 0.683529, 0.685361, 0.687082, 0.688701, 0.690227, 0.691668, 0.69303, 0.69432, 0.695544, 0.696706, 0.697812, 0.698864, 0.699867, 0.700824, 0.701739, 0.702613, 0.70345, 0.704252, 0.705021, 0.705759, 0.706468, 0.707149, 0.707805, 0.708436, 0.709044, 0.709631, 0.710196, 0.710742, 0.711269, 0.711779, 0.712272, 0.712749, 0.713211, 0.713658, 0.714091, 0.714511, 0.714919, 0.715314, 0.715698, 0.716071, 0.716434, 0.716786, 0.717128, 0.717462, 0.717786, 0.718102, 0.718409, 0.718709, 0.719001, 0.719285, 0.719563, 0.719834, 0.720098, 0.720356, 0.720608, 0.720853, 0.721094, 0.721328, 0.721558, 0.721782, 0.722002, 0.722216, 0.722426, 0.722632, 0.722833, 0.72303, 0.723222, 0.723411, 0.723596, 0.723778, 0.723955, 0.72413, 0.7243, 0.724468, 0.724632, 0.724794, 0.724952, 0.725107, 0.725259, 0.725409, 0.725556, 0.7257, 0.725842, 0.725981, 0.726118, 0.726252, 0.726384, 0.726514, 0.726642, 0.726767, 0.726891, 0.727012, 0.727132, 0.727249, 0.727365, 0.727479, 0.727591, 0.727701, 0.727809, 0.727916, 0.728021, 0.728125, 0.728227, 0.728328, 0.728427, 0.728524, 0.72862, 0.728715, 0.728808, 0.7289, 0.728991, 0.729081, 0.729169, 0.729256, 0.729341, 0.729426, 0.729509, 0.729592, 0.729673, 0.729753, 0.729832, 0.72991, 0.729987, 0.730063, 0.730138, 0.730212, 0.730285, 0.730357, 0.730428, 0.730499, 0.730568, 0.730637, 0.730704, 0.730771, 0.730838, 0.730903, 0.730967, 0.731031, 0.731094, 0.731156, 0.731218, 0.731279, 0.731339, 0.731398, 0.731457, 0.731515, 0.731572, 0.731629, 0.731685, 0.731741, 0.731796, 0.73185, 0.731904, 0.731957, 0.732009, 0.732061, 0.732113, 0.732164, 0.732214, 0.732264, 0.732313, 0.732362, 0.73241, 0.732458, 0.732505, 0.732552, 0.732598, 0.732644, 0.732689, 0.732734, 0.732779, 0.732823, 0.732866, 
12, 0.333713, 0.402381, 0.452619, 0.490919, 0.520977, 0.54511, 0.564855, 0.581275, 0.595122, 0.606943, 0.617144, 0.62603, 0.633836, 0.640744, 0.6469, 0.652418, 0.657391, 0.661895, 0.665994, 0.669739, 0.673173, 0.676334, 0.679253, 0.681956, 0.684466, 0.686803, 0.688985, 0.691025, 0.692938, 0.694735, 0.696426, 0.69802, 0.699526, 0.70095, 0.702299, 0.703578, 0.704793, 0.705949, 0.70705, 0.708099, 0.709101, 0.710057, 0.710972, 0.711848, 0.712688, 0.713492, 0.714265, 0.715007, 0.715721, 0.716407, 0.717068, 0.717705, 0.718319, 0.718912, 0.719484, 0.720036, 0.72057, 0.721086, 0.721586, 0.72207, 0.722538, 0.722992, 0.723433, 0.72386, 0.724274, 0.724677, 0.725068, 0.725447, 0.725817, 0.726176, 0.726525, 0.726865, 0.727196, 0.727518, 0.727833, 0.728139, 0.728437, 0.728728, 0.729012, 0.729289, 0.72956, 0.729824, 0.730081, 0.730333, 0.73058, 0.73082, 0.731055, 0.731286, 0.731511, 0.731731, 0.731946, 0.732157, 0.732364, 0.732566, 0.732764, 0.732958, 0.733149, 0.733335, 0.733518, 0.733697, 0.733873, 0.734045, 0.734214, 0.73438, 0.734543, 0.734703, 0.73486, 0.735014, 0.735166, 0.735314, 0.73546, 0.735604, 0.735745, 0.735883, 0.73602, 0.736154, 0.736285, 0.736415, 0.736542, 0.736668, 0.736791, 0.736912, 0.737032, 0.737149, 0.737265, 0.737379, 0.737491, 0.737601, 0.73771, 0.737817, 0.737923, 0.738027, 0.738129, 0.73823, 0.738329, 0.738427, 0.738524, 0.738619, 0.738713, 0.738806, 0.738897, 0.738987, 0.739076, 0.739163, 0.739249, 0.739335, 0.739419, 0.739502, 0.739584, 0.739664, 0.739744, 0.739823, 0.7399, 0.739977, 0.740053, 0.740128, 0.740202, 0.740274, 0.740346, 0.740418, 0.740488, 0.740557, 0.740626, 0.740694, 0.74076, 0.740827, 0.740892, 0.740957, 0.74102, 0.741084, 0.741146, 0.741208, 0.741269, 0.741329, 0.741388, 0.741447, 0.741506, 0.741563, 0.74162, 0.741677, 0.741732, 0.741787, 0.741842, 0.741896, 0.741949, 0.742002, 0.742054, 0.742106, 0.742157, 0.742208, 0.742258, 0.742308, 0.742357, 0.742405, 0.742454, 0.742501, 0.742548, 0.742595, 0.742641, 0.742687, 
13, 0.333511, 0.402609, 0.45328, 0.492032, 0.522543, 0.547112, 0.567268, 0.584066, 0.598258, 0.610394, 0.620881, 0.630027, 0.63807, 0.645194, 0.651547, 0.657245, 0.662385, 0.667042, 0.671282, 0.675158, 0.678714, 0.681988, 0.685012, 0.687813, 0.690415, 0.692838, 0.695101, 0.697218, 0.699203, 0.701068, 0.702823, 0.704478, 0.706042, 0.70752, 0.708921, 0.71025, 0.711513, 0.712714, 0.713858, 0.714949, 0.715989, 0.716984, 0.717935, 0.718846, 0.719719, 0.720556, 0.72136, 0.722132, 0.722874, 0.723588, 0.724276, 0.724938, 0.725577, 0.726194, 0.726789, 0.727364, 0.727919, 0.728457, 0.728977, 0.729481, 0.729968, 0.730441, 0.7309, 0.731344, 0.731776, 0.732195, 0.732602, 0.732997, 0.733382, 0.733756, 0.73412, 0.734474, 0.734819, 0.735154, 0.735481, 0.7358, 0.736111, 0.736414, 0.73671, 0.736999, 0.737281, 0.737556, 0.737824, 0.738087, 0.738343, 0.738594, 0.738839, 0.739079, 0.739313, 0.739543, 0.739767, 0.739987, 0.740203, 0.740413, 0.74062, 0.740822, 0.74102, 0.741215, 0.741405, 0.741592, 0.741775, 0.741955, 0.742131, 0.742304, 0.742474, 0.74264, 0.742804, 0.742965, 0.743123, 0.743278, 0.74343, 0.743579, 0.743726, 0.743871, 0.744013, 0.744153, 0.74429, 0.744425, 0.744558, 0.744689, 0.744817, 0.744944, 0.745068, 0.745191, 0.745311, 0.74543, 0.745547, 0.745662, 0.745775, 0.745887, 0.745997, 0.746105, 0.746212, 0.746317, 0.746421, 0.746523, 0.746624, 0.746723, 0.746821, 0.746917, 0.747013, 0.747106, 0.747199, 0.74729, 0.74738, 0.747469, 0.747557, 0.747643, 0.747729, 0.747813, 0.747896, 0.747978, 0.748059, 0.748139, 0.748218, 0.748296, 0.748373, 0.748449, 0.748524, 0.748598, 0.748672, 0.748744, 0.748816, 0.748886, 0.748956, 0.749025, 0.749093, 0.749161, 0.749227, 0.749293, 0.749358, 0.749422, 0.749486, 0.749549, 0.749611, 0.749672, 0.749733, 0.749793, 0.749853, 0.749912, 0.74997, 0.750027, 0.750084, 0.75014, 0.750196, 0.750251, 0.750306, 0.75036, 0.750413, 0.750466, 0.750518, 0.75057, 0.750621, 0.750672, 0.750722, 0.750772, 0.750821, 0.75087, 0.750918, 0.750965, 
14, 0.33358, 0.403078, 0.45412, 0.493256, 0.524158, 0.549108, 0.569624, 0.586758, 0.60126, 0.613678, 0.624422, 0.633803, 0.64206, 0.649381, 0.655914, 0.661778, 0.667069, 0.671868, 0.676238, 0.680234, 0.683902, 0.68728, 0.690402, 0.693294, 0.695982, 0.698486, 0.700824, 0.703012, 0.705065, 0.706993, 0.708809, 0.710521, 0.712138, 0.713669, 0.715119, 0.716495, 0.717802, 0.719045, 0.72023, 0.721359, 0.722437, 0.723467, 0.724453, 0.725396, 0.726301, 0.727168, 0.728001, 0.728801, 0.72957, 0.73031, 0.731023, 0.73171, 0.732373, 0.733012, 0.733629, 0.734225, 0.734801, 0.735358, 0.735898, 0.73642, 0.736926, 0.737416, 0.737892, 0.738353, 0.738801, 0.739235, 0.739657, 0.740068, 0.740467, 0.740855, 0.741232, 0.7416, 0.741957, 0.742306, 0.742645, 0.742976, 0.743299, 0.743613, 0.74392, 0.74422, 0.744512, 0.744797, 0.745076, 0.745349, 0.745615, 0.745875, 0.74613, 0.746378, 0.746622, 0.74686, 0.747093, 0.747321, 0.747545, 0.747763, 0.747978, 0.748188, 0.748394, 0.748595, 0.748793, 0.748987, 0.749177, 0.749364, 0.749547, 0.749726, 0.749903, 0.750076, 0.750245, 0.750412, 0.750576, 0.750737, 0.750895, 0.75105, 0.751203, 0.751353, 0.751501, 0.751646, 0.751788, 0.751928, 0.752066, 0.752202, 0.752336, 0.752467, 0.752596, 0.752723, 0.752849, 0.752972, 0.753093, 0.753213, 0.753331, 0.753446, 0.753561, 0.753673, 0.753784, 0.753893, 0.754001, 0.754107, 0.754212, 0.754315, 0.754416, 0.754517, 0.754615, 0.754713, 0.754809, 0.754904, 0.754997, 0.75509, 0.755181, 0.755271, 0.755359, 0.755447, 0.755533, 0.755618, 0.755702, 0.755786, 0.755868, 0.755949, 0.756029, 0.756108, 0.756186, 0.756263, 0.756339, 0.756414, 0.756488, 0.756562, 0.756634, 0.756706, 0.756776, 0.756846, 0.756916, 0.756984, 0.757052, 0.757118, 0.757184, 0.75725, 0.757314, 0.757378, 0.757441, 0.757504, 0.757565, 0.757626, 0.757687, 0.757747, 0.757806, 0.757864, 0.757922, 0.757979, 0.758036, 0.758092, 0.758147, 0.758202, 0.758257, 0.75831, 0.758364, 0.758416, 0.758468, 0.75852, 0.758571, 0.758622, 0.758672, 0.758721, 
15, 0.333665, 0.40354, 0.454948, 0.494465, 0.52575, 0.551071, 0.571936, 0.589393, 0.604192, 0.616881, 0.627873, 0.637479, 0.645942, 0.653451, 0.660156, 0.666179, 0.671617, 0.67655, 0.681045, 0.685158, 0.688934, 0.692413, 0.695628, 0.698609, 0.701379, 0.703961, 0.706372, 0.708629, 0.710746, 0.712736, 0.71461, 0.716377, 0.718047, 0.719627, 0.721125, 0.722545, 0.723896, 0.72518, 0.726404, 0.727571, 0.728685, 0.72975, 0.730768, 0.731743, 0.732678, 0.733575, 0.734436, 0.735263, 0.736058, 0.736824, 0.737561, 0.738271, 0.738956, 0.739617, 0.740256, 0.740872, 0.741468, 0.742045, 0.742603, 0.743143, 0.743666, 0.744174, 0.744666, 0.745143, 0.745606, 0.746056, 0.746493, 0.746917, 0.74733, 0.747731, 0.748122, 0.748502, 0.748873, 0.749233, 0.749584, 0.749927, 0.750261, 0.750586, 0.750904, 0.751214, 0.751517, 0.751812, 0.752101, 0.752383, 0.752658, 0.752928, 0.753191, 0.753449, 0.753701, 0.753947, 0.754189, 0.754425, 0.754656, 0.754883, 0.755105, 0.755322, 0.755535, 0.755744, 0.755949, 0.756149, 0.756346, 0.756539, 0.756729, 0.756915, 0.757097, 0.757277, 0.757452, 0.757625, 0.757795, 0.757961, 0.758125, 0.758286, 0.758444, 0.758599, 0.758752, 0.758902, 0.75905, 0.759195, 0.759338, 0.759478, 0.759617, 0.759753, 0.759887, 0.760018, 0.760148, 0.760276, 0.760401, 0.760525, 0.760647, 0.760767, 0.760886, 0.761002, 0.761117, 0.76123, 0.761341, 0.761451, 0.76156, 0.761666, 0.761772, 0.761876, 0.761978, 0.762079, 0.762178, 0.762277, 0.762373, 0.762469, 0.762563, 0.762656, 0.762748, 0.762839, 0.762928, 0.763017, 0.763104, 0.76319, 0.763275, 0.763359, 0.763441, 0.763523, 0.763604, 0.763684, 0.763763, 0.763841, 0.763917, 0.763994, 0.764069, 0.764143, 0.764216, 0.764289, 0.76436, 0.764431, 0.764501, 0.76457, 0.764639, 0.764706, 0.764773, 0.764839, 0.764905, 0.764969, 0.765033, 0.765097, 0.765159, 0.765221, 0.765282, 0.765343, 0.765403, 0.765462, 0.765521, 0.765579, 0.765636, 0.765693, 0.765749, 0.765805, 0.76586, 0.765915, 0.765969, 0.766022, 0.766075, 0.766127, 0.766179, 0.766231, 
16, 0.333447, 0.403637, 0.455353, 0.495184, 0.526785, 0.552416, 0.573579, 0.591315, 0.606374, 0.619304, 0.630518, 0.640328, 0.648978, 0.656659, 0.663523, 0.669692, 0.675264, 0.680322, 0.684933, 0.689153, 0.693029, 0.696601, 0.699904, 0.702966, 0.705813, 0.708466, 0.710945, 0.713265, 0.715443, 0.717489, 0.719417, 0.721235, 0.722953, 0.724579, 0.72612, 0.727583, 0.728973, 0.730295, 0.731555, 0.732756, 0.733903, 0.735, 0.736049, 0.737053, 0.738016, 0.73894, 0.739826, 0.740679, 0.741498, 0.742287, 0.743046, 0.743778, 0.744484, 0.745165, 0.745823, 0.746458, 0.747072, 0.747667, 0.748242, 0.748799, 0.749338, 0.749861, 0.750368, 0.75086, 0.751337, 0.751801, 0.752251, 0.752689, 0.753115, 0.753529, 0.753931, 0.754323, 0.754705, 0.755077, 0.755439, 0.755792, 0.756136, 0.756472, 0.7568, 0.757119, 0.757432, 0.757736, 0.758034, 0.758325, 0.758609, 0.758887, 0.759158, 0.759424, 0.759684, 0.759938, 0.760187, 0.760431, 0.760669, 0.760903, 0.761132, 0.761356, 0.761576, 0.761791, 0.762003, 0.76221, 0.762413, 0.762612, 0.762808, 0.762999, 0.763188, 0.763372, 0.763554, 0.763732, 0.763907, 0.764079, 0.764248, 0.764414, 0.764577, 0.764737, 0.764895, 0.76505, 0.765202, 0.765352, 0.765499, 0.765644, 0.765787, 0.765927, 0.766065, 0.766201, 0.766335, 0.766467, 0.766597, 0.766724, 0.76685, 0.766974, 0.767096, 0.767216, 0.767335, 0.767451, 0.767566, 0.76768, 0.767792, 0.767902, 0.76801, 0.768118, 0.768223, 0.768327, 0.76843, 0.768531, 0.768631, 0.76873, 0.768827, 0.768923, 0.769018, 0.769112, 0.769204, 0.769295, 0.769385, 0.769474, 0.769561, 0.769648, 0.769734, 0.769818, 0.769901, 0.769984, 0.770065, 0.770145, 0.770225, 0.770303, 0.770381, 0.770457, 0.770533, 0.770608, 0.770682, 0.770755, 0.770827, 0.770899, 0.770969, 0.771039, 0.771108, 0.771176, 0.771244, 0.77131, 0.771376, 0.771442, 0.771506, 0.77157, 0.771633, 0.771696, 0.771758, 0.771819, 0.771879, 0.771939, 0.771999, 0.772057, 0.772115, 0.772173, 0.77223, 0.772286, 0.772342, 0.772397, 0.772452, 0.772506, 0.772559, 0.772612, 
17, 0.333498, 0.40399, 0.455956, 0.496033, 0.527885, 0.55377, 0.575181, 0.593156, 0.60844, 0.621581, 0.632989, 0.64298, 0.651796, 0.659631, 0.666637, 0.672937, 0.678631, 0.683802, 0.688517, 0.692834, 0.696801, 0.700458, 0.70384, 0.706976, 0.709893, 0.712612, 0.715152, 0.717531, 0.719763, 0.721862, 0.723839, 0.725704, 0.727467, 0.729135, 0.730716, 0.732217, 0.733643, 0.735001, 0.736294, 0.737527, 0.738705, 0.739831, 0.740908, 0.741939, 0.742928, 0.743876, 0.744787, 0.745662, 0.746504, 0.747314, 0.748094, 0.748846, 0.749572, 0.750271, 0.750947, 0.7516, 0.752231, 0.752842, 0.753433, 0.754005, 0.754559, 0.755097, 0.755618, 0.756123, 0.756614, 0.757091, 0.757554, 0.758003, 0.758441, 0.758866, 0.75928, 0.759683, 0.760076, 0.760458, 0.76083, 0.761193, 0.761547, 0.761893, 0.762229, 0.762558, 0.762879, 0.763192, 0.763498, 0.763797, 0.76409, 0.764375, 0.764655, 0.764928, 0.765195, 0.765457, 0.765713, 0.765963, 0.766208, 0.766449, 0.766684, 0.766915, 0.767141, 0.767362, 0.76758, 0.767793, 0.768001, 0.768206, 0.768407, 0.768605, 0.768798, 0.768989, 0.769175, 0.769358, 0.769538, 0.769715, 0.769889, 0.77006, 0.770227, 0.770392, 0.770554, 0.770714, 0.77087, 0.771025, 0.771176, 0.771325, 0.771472, 0.771616, 0.771759, 0.771898, 0.772036, 0.772172, 0.772305, 0.772436, 0.772566, 0.772693, 0.772819, 0.772943, 0.773064, 0.773185, 0.773303, 0.77342, 0.773535, 0.773648, 0.77376, 0.77387, 0.773979, 0.774086, 0.774191, 0.774296, 0.774399, 0.7745, 0.7746, 0.774699, 0.774797, 0.774893, 0.774988, 0.775081, 0.775174, 0.775265, 0.775356, 0.775445, 0.775533, 0.775619, 0.775705, 0.77579, 0.775874, 0.775956, 0.776038, 0.776119, 0.776199, 0.776277, 0.776355, 0.776432, 0.776508, 0.776584, 0.776658, 0.776731, 0.776804, 0.776876, 0.776947, 0.777017, 0.777087, 0.777155, 0.777223, 0.77729, 0.777357, 0.777423, 0.777488, 0.777552, 0.777616, 0.777679, 0.777741, 0.777803, 0.777864, 0.777924, 0.777984, 0.778043, 0.778101, 0.778159, 0.778217, 0.778274, 0.77833, 0.778385, 0.778441, 0.778495, 
18, 0.333289, 0.404004, 0.456197, 0.496515, 0.528615, 0.554747, 0.576396, 0.594597, 0.610091, 0.623427, 0.635016, 0.645173, 0.654143, 0.662119, 0.669255, 0.675675, 0.681481, 0.686755, 0.691566, 0.695973, 0.700024, 0.703759, 0.707214, 0.710419, 0.7134, 0.71618, 0.718778, 0.721211, 0.723495, 0.725642, 0.727665, 0.729574, 0.731378, 0.733086, 0.734705, 0.736241, 0.737702, 0.739092, 0.740417, 0.74168, 0.742887, 0.74404, 0.745143, 0.7462, 0.747213, 0.748185, 0.749119, 0.750016, 0.750879, 0.751709, 0.752509, 0.753279, 0.754023, 0.75474, 0.755433, 0.756102, 0.75675, 0.757376, 0.757982, 0.758568, 0.759137, 0.759688, 0.760222, 0.760741, 0.761244, 0.761733, 0.762208, 0.762669, 0.763118, 0.763554, 0.763979, 0.764392, 0.764795, 0.765187, 0.765569, 0.765941, 0.766305, 0.766659, 0.767004, 0.767341, 0.767671, 0.767992, 0.768306, 0.768613, 0.768913, 0.769206, 0.769492, 0.769773, 0.770047, 0.770315, 0.770578, 0.770835, 0.771087, 0.771334, 0.771575, 0.771812, 0.772044, 0.772271, 0.772494, 0.772713, 0.772927, 0.773137, 0.773344, 0.773546, 0.773745, 0.77394, 0.774131, 0.77432, 0.774504, 0.774686, 0.774864, 0.775039, 0.775212, 0.775381, 0.775547, 0.775711, 0.775872, 0.77603, 0.776185, 0.776338, 0.776489, 0.776637, 0.776783, 0.776927, 0.777068, 0.777207, 0.777344, 0.777479, 0.777612, 0.777743, 0.777872, 0.777999, 0.778124, 0.778247, 0.778369, 0.778488, 0.778606, 0.778723, 0.778837, 0.778951, 0.779062, 0.779172, 0.779281, 0.779388, 0.779493, 0.779598, 0.7797, 0.779802, 0.779902, 0.780001, 0.780098, 0.780194, 0.78029, 0.780383, 0.780476, 0.780567, 0.780658, 0.780747, 0.780835, 0.780922, 0.781008, 0.781093, 0.781177, 0.78126, 0.781342, 0.781422, 0.781502, 0.781581, 0.78166, 0.781737, 0.781813, 0.781889, 0.781963, 0.782037, 0.78211, 0.782182, 0.782253, 0.782324, 0.782394, 0.782463, 0.782531, 0.782598, 0.782665, 0.782731, 0.782796, 0.782861, 0.782925, 0.782988, 0.783051, 0.783113, 0.783174, 0.783235, 0.783295, 0.783355, 0.783414, 0.783472, 0.78353, 0.783587, 0.783644, 0.7837, 
19, 0.333372, 0.404276, 0.456636, 0.497127, 0.529413, 0.555735, 0.577574, 0.59596, 0.611631, 0.625133, 0.636877, 0.647179, 0.656284, 0.664385, 0.671638, 0.678167, 0.684073, 0.689441, 0.69434, 0.698828, 0.702955, 0.706762, 0.710284, 0.713553, 0.716593, 0.719429, 0.722079, 0.724562, 0.726893, 0.729085, 0.73115, 0.733099, 0.734942, 0.736686, 0.738339, 0.739909, 0.741402, 0.742822, 0.744175, 0.745466, 0.746699, 0.747878, 0.749006, 0.750086, 0.751122, 0.752116, 0.75307, 0.753987, 0.754869, 0.755719, 0.756536, 0.757325, 0.758085, 0.758819, 0.759527, 0.760212, 0.760874, 0.761514, 0.762134, 0.762734, 0.763316, 0.76388, 0.764427, 0.764957, 0.765472, 0.765972, 0.766458, 0.76693, 0.767389, 0.767836, 0.76827, 0.768694, 0.769105, 0.769507, 0.769898, 0.770279, 0.77065, 0.771013, 0.771367, 0.771712, 0.772049, 0.772378, 0.772699, 0.773013, 0.77332, 0.77362, 0.773914, 0.774201, 0.774481, 0.774756, 0.775025, 0.775288, 0.775546, 0.775798, 0.776046, 0.776288, 0.776525, 0.776758, 0.776986, 0.77721, 0.77743, 0.777645, 0.777856, 0.778064, 0.778267, 0.778467, 0.778663, 0.778856, 0.779045, 0.779231, 0.779413, 0.779593, 0.779769, 0.779942, 0.780113, 0.78028, 0.780445, 0.780607, 0.780766, 0.780923, 0.781077, 0.781229, 0.781379, 0.781526, 0.78167, 0.781813, 0.781953, 0.782091, 0.782227, 0.782361, 0.782493, 0.782623, 0.782752, 0.782878, 0.783002, 0.783125, 0.783246, 0.783365, 0.783483, 0.783598, 0.783713, 0.783825, 0.783937, 0.784046, 0.784154, 0.784261, 0.784366, 0.78447, 0.784573, 0.784674, 0.784774, 0.784872, 0.78497, 0.785066, 0.785161, 0.785254, 0.785347, 0.785438, 0.785529, 0.785618, 0.785706, 0.785793, 0.785879, 0.785964, 0.786047, 0.78613, 0.786212, 0.786293, 0.786373, 0.786452, 0.786531, 0.786608, 0.786684, 0.78676, 0.786834, 0.786908, 0.786981, 0.787054, 0.787125, 0.787196, 0.787266, 0.787335, 0.787403, 0.787471, 0.787538, 0.787604, 0.78767, 0.787735, 0.787799, 0.787862, 0.787925, 0.787987, 0.788049, 0.78811, 0.78817, 0.78823, 0.788289, 0.788348, 0.788406, 0.788463, 
20, 0.33344, 0.40459, 0.457173, 0.497877, 0.530369, 0.556892, 0.578925, 0.597496, 0.613342, 0.627008, 0.638905, 0.64935, 0.658588, 0.666812, 0.674179, 0.680814, 0.68682, 0.69228, 0.697265, 0.701833, 0.706035, 0.709912, 0.7135, 0.716831, 0.719929, 0.72282, 0.725522, 0.728054, 0.730432, 0.732668, 0.734774, 0.736763, 0.738643, 0.740423, 0.742111, 0.743713, 0.745237, 0.746687, 0.748069, 0.749387, 0.750646, 0.75185, 0.753002, 0.754105, 0.755163, 0.756178, 0.757153, 0.75809, 0.758992, 0.759859, 0.760695, 0.7615, 0.762277, 0.763027, 0.763751, 0.764451, 0.765128, 0.765782, 0.766416, 0.767029, 0.767624, 0.7682, 0.768759, 0.769301, 0.769828, 0.770339, 0.770836, 0.771319, 0.771788, 0.772245, 0.772689, 0.773121, 0.773543, 0.773953, 0.774353, 0.774743, 0.775123, 0.775493, 0.775855, 0.776208, 0.776553, 0.776889, 0.777218, 0.777539, 0.777853, 0.77816, 0.77846, 0.778754, 0.779041, 0.779322, 0.779597, 0.779866, 0.78013, 0.780388, 0.780641, 0.780889, 0.781132, 0.78137, 0.781603, 0.781832, 0.782057, 0.782277, 0.782493, 0.782705, 0.782913, 0.783118, 0.783319, 0.783516, 0.783709, 0.783899, 0.784086, 0.78427, 0.78445, 0.784627, 0.784802, 0.784973, 0.785142, 0.785307, 0.78547, 0.785631, 0.785789, 0.785944, 0.786097, 0.786247, 0.786395, 0.786541, 0.786685, 0.786826, 0.786965, 0.787102, 0.787237, 0.787371, 0.787502, 0.787631, 0.787758, 0.787884, 0.788007, 0.788129, 0.78825, 0.788368, 0.788485, 0.788601, 0.788714, 0.788827, 0.788937, 0.789046, 0.789154, 0.789261, 0.789365, 0.789469, 0.789571, 0.789672, 0.789772, 0.78987, 0.789967, 0.790063, 0.790158, 0.790251, 0.790344, 0.790435, 0.790525, 0.790614, 0.790702, 0.790789, 0.790875, 0.790959, 0.791043, 0.791126, 0.791208, 0.791289, 0.791369, 0.791448, 0.791526, 0.791604, 0.79168, 0.791756, 0.79183, 0.791904, 0.791978, 0.79205, 0.792121, 0.792192, 0.792262, 0.792331, 0.7924, 0.792468, 0.792535, 0.792601, 0.792667, 0.792732, 0.792796, 0.79286, 0.792923, 0.792985, 0.793047, 0.793108, 0.793169, 0.793229, 0.793288, 0.793347, 
21, 0.333418, 0.404818, 0.457606, 0.498501, 0.531179, 0.557883, 0.580091, 0.598829, 0.614832, 0.628646, 0.64068, 0.651253, 0.660608, 0.668942, 0.676411, 0.68314, 0.689234, 0.694775, 0.699837, 0.704476, 0.708745, 0.712685, 0.716332, 0.719717, 0.722868, 0.725808, 0.728557, 0.731133, 0.733551, 0.735827, 0.737971, 0.739996, 0.74191, 0.743722, 0.745441, 0.747073, 0.748624, 0.750101, 0.751509, 0.752852, 0.754135, 0.755362, 0.756536, 0.75766, 0.758739, 0.759773, 0.760767, 0.761722, 0.762641, 0.763526, 0.764378, 0.765199, 0.765991, 0.766756, 0.767494, 0.768208, 0.768898, 0.769566, 0.770212, 0.770838, 0.771444, 0.772032, 0.772602, 0.773155, 0.773692, 0.774214, 0.774721, 0.775213, 0.775692, 0.776158, 0.776612, 0.777053, 0.777483, 0.777901, 0.778309, 0.778707, 0.779095, 0.779473, 0.779842, 0.780203, 0.780554, 0.780898, 0.781233, 0.781561, 0.781882, 0.782195, 0.782501, 0.782801, 0.783094, 0.783381, 0.783661, 0.783936, 0.784205, 0.784469, 0.784727, 0.78498, 0.785228, 0.785471, 0.78571, 0.785944, 0.786173, 0.786398, 0.786618, 0.786835, 0.787048, 0.787256, 0.787461, 0.787662, 0.78786, 0.788054, 0.788245, 0.788432, 0.788616, 0.788797, 0.788975, 0.78915, 0.789323, 0.789492, 0.789658, 0.789822, 0.789983, 0.790142, 0.790298, 0.790452, 0.790603, 0.790752, 0.790898, 0.791043, 0.791185, 0.791325, 0.791463, 0.791599, 0.791733, 0.791865, 0.791995, 0.792123, 0.792249, 0.792374, 0.792497, 0.792618, 0.792737, 0.792855, 0.792971, 0.793086, 0.793199, 0.79331, 0.79342, 0.793529, 0.793636, 0.793742, 0.793846, 0.793949, 0.794051, 0.794152, 0.794251, 0.794349, 0.794445, 0.794541, 0.794635, 0.794728, 0.79482, 0.794911, 0.795001, 0.79509, 0.795178, 0.795264, 0.79535, 0.795435, 0.795518, 0.795601, 0.795683, 0.795763, 0.795843, 0.795922, 0.796, 0.796078, 0.796154, 0.79623, 0.796304, 0.796378, 0.796451, 0.796524, 0.796595, 0.796666, 0.796736, 0.796805, 0.796874, 0.796942, 0.797009, 0.797075, 0.797141, 0.797206, 0.79727, 0.797334, 0.797397, 0.79746, 0.797521, 0.797583, 0.797643, 0.797703, 
