DIM\Power, 1, 2, 3, 4, 5, 6, 7, 8, 9, 10, 11, 12, 13, 14, 15, 16, 17, 18, 19, 20, 21, 22, 23, 24, 25, 26, 27, 28, 29, 30, 31, 32, 33, 34, 35, 36, 37, 38, 39, 40, 41, 42, 43, 44, 45, 46, 47, 48, 49, 50, 51, 52, 53, 54, 55, 56, 57, 58, 59, 60, 61, 62, 63, 64, 65, 66, 67, 68, 69, 70, 71, 72, 73, 74, 75, 76, 77, 78, 79, 80, 81, 82, 83, 84, 85, 86, 87, 88, 89, 90, 91, 92, 93, 94, 95, 96, 97, 98, 99, 100, 101, 102, 103, 104, 105, 106, 107, 108, 109, 110, 111, 112, 113, 114, 115, 116, 117, 118, 119, 120, 121, 122, 123, 124, 125, 126, 127, 128, 129, 130, 131, 132, 133, 134, 135, 136, 137, 138, 139, 140, 141, 142, 143, 144, 145, 146, 147, 148, 149, 150, 151, 152, 153, 154, 155, 156, 157, 158, 159, 160, 161, 162, 163, 164, 165, 166, 167, 168, 169, 170, 171, 172, 173, 174, 175, 176, 177, 178, 179, 180, 181, 182, 183, 184, 185, 186, 187, 188, 189, 190, 191, 192, 193, 194, 195, 196, 197, 198, 199, 200, 
11, 0.331256, 0.399613, 0.449472, 0.487303, 0.516844, 0.540452, 0.55969, 0.575635, 0.589042, 0.60046, 0.610292, 0.618842, 0.626341, 0.63297, 0.63887, 0.644153, 0.648911, 0.653218, 0.657134, 0.66071, 0.663988, 0.667004, 0.669788, 0.672365, 0.674758, 0.676986, 0.679064, 0.681008, 0.682831, 0.684542, 0.686153, 0.687671, 0.689104, 0.69046, 0.691744, 0.692962, 0.694119, 0.695219, 0.696266, 0.697265, 0.698218, 0.699129, 0.7, 0.700833, 0.701632, 0.702398, 0.703133, 0.703839, 0.704518, 0.705171, 0.7058, 0.706406, 0.70699, 0.707554, 0.708098, 0.708623, 0.709131, 0.709623, 0.710098, 0.710558, 0.711004, 0.711436, 0.711855, 0.712261, 0.712655, 0.713038, 0.71341, 0.713771, 0.714122, 0.714464, 0.714796, 0.715119, 0.715434, 0.715741, 0.716039, 0.71633, 0.716614, 0.716891, 0.717161, 0.717424, 0.717681, 0.717933, 0.718178, 0.718417, 0.718651, 0.71888, 0.719104, 0.719323, 0.719537, 0.719746, 0.719951, 0.720151, 0.720348, 0.72054, 0.720728, 0.720913, 0.721094, 0.721271, 0.721445, 0.721615, 0.721782, 0.721946, 0.722107, 0.722264, 0.722419, 0.722571, 0.72272, 0.722867, 0.723011, 0.723152, 0.723291, 0.723427, 0.723561, 0.723693, 0.723823, 0.72395, 0.724075, 0.724198, 0.724319, 0.724438, 0.724556, 0.724671, 0.724784, 0.724896, 0.725006, 0.725114, 0.725221, 0.725326, 0.725429, 0.725531, 0.725631, 0.72573, 0.725827, 0.725923, 0.726017, 0.72611, 0.726202, 0.726293, 0.726382, 0.72647, 0.726556, 0.726642, 0.726726, 0.726809, 0.726891, 0.726972, 0.727052, 0.727131, 0.727209, 0.727286, 0.727361, 0.727436, 0.72751, 0.727583, 0.727655, 0.727726, 0.727796, 0.727865, 0.727934, 0.728001, 0.728068, 0.728134, 0.728199, 0.728263, 0.728327, 0.72839, 0.728452, 0.728513, 0.728574, 0.728634, 0.728693, 0.728751, 0.728809, 0.728867, 0.728923, 0.728979, 0.729034, 0.729089, 0.729143, 0.729197, 0.72925, 0.729302, 0.729354, 0.729405, 0.729456, 0.729506, 0.729556, 0.729605, 0.729653, 0.729702, 0.729749, 0.729796, 0.729843, 0.729889, 0.729935, 0.72998, 0.730025, 0.730069, 0.730113, 0.730156, 
12, 0.331566, 0.400463, 0.450876, 0.489284, 0.519394, 0.54354, 0.563276, 0.579673, 0.59349, 0.605278, 0.615445, 0.624297, 0.63207, 0.638948, 0.645074, 0.650565, 0.655513, 0.659995, 0.664072, 0.667798, 0.671214, 0.674359, 0.677262, 0.679951, 0.682448, 0.684774, 0.686944, 0.688975, 0.690879, 0.692667, 0.69435, 0.695937, 0.697436, 0.698854, 0.700197, 0.701471, 0.702681, 0.703832, 0.704928, 0.705973, 0.706971, 0.707924, 0.708836, 0.709708, 0.710545, 0.711347, 0.712117, 0.712856, 0.713567, 0.714251, 0.71491, 0.715545, 0.716157, 0.716748, 0.717318, 0.717868, 0.718401, 0.718916, 0.719414, 0.719896, 0.720363, 0.720816, 0.721255, 0.721681, 0.722094, 0.722495, 0.722885, 0.723264, 0.723632, 0.72399, 0.724339, 0.724678, 0.725008, 0.725329, 0.725643, 0.725948, 0.726246, 0.726536, 0.726819, 0.727095, 0.727365, 0.727628, 0.727886, 0.728137, 0.728382, 0.728622, 0.728857, 0.729087, 0.729311, 0.729531, 0.729746, 0.729956, 0.730162, 0.730364, 0.730561, 0.730755, 0.730945, 0.731131, 0.731313, 0.731492, 0.731667, 0.731839, 0.732008, 0.732173, 0.732336, 0.732495, 0.732652, 0.732806, 0.732957, 0.733105, 0.733251, 0.733394, 0.733535, 0.733673, 0.733809, 0.733942, 0.734074, 0.734203, 0.73433, 0.734455, 0.734578, 0.734699, 0.734818, 0.734935, 0.735051, 0.735164, 0.735276, 0.735386, 0.735495, 0.735602, 0.735707, 0.735811, 0.735913, 0.736013, 0.736112, 0.73621, 0.736307, 0.736402, 0.736495, 0.736587, 0.736678, 0.736768, 0.736857, 0.736944, 0.73703, 0.737115, 0.737199, 0.737282, 0.737364, 0.737444, 0.737524, 0.737602, 0.73768, 0.737756, 0.737832, 0.737906, 0.73798, 0.738053, 0.738124, 0.738195, 0.738265, 0.738335, 0.738403, 0.738471, 0.738537, 0.738603, 0.738669, 0.738733, 0.738797, 0.73886, 0.738922, 0.738983, 0.739044, 0.739104, 0.739164, 0.739222, 0.739281, 0.739338, 0.739395, 0.739451, 0.739507, 0.739562, 0.739616, 0.73967, 0.739723, 0.739776, 0.739828, 0.73988, 0.739931, 0.739981, 0.740031, 0.740081, 0.74013, 0.740178, 0.740226, 0.740274, 0.740321, 0.740367, 0.740413, 0.740459, 
13, 0.331966, 0.40134, 0.452188, 0.491034, 0.521581, 0.54615, 0.566285, 0.583051, 0.597209, 0.609307, 0.619757, 0.628867, 0.636876, 0.643969, 0.650293, 0.655965, 0.66108, 0.665715, 0.669934, 0.673791, 0.67733, 0.680588, 0.683597, 0.686386, 0.688976, 0.691388, 0.693641, 0.695748, 0.697725, 0.699582, 0.70133, 0.702978, 0.704535, 0.706008, 0.707404, 0.708728, 0.709986, 0.711183, 0.712323, 0.71341, 0.714447, 0.715438, 0.716387, 0.717294, 0.718164, 0.718999, 0.7198, 0.72057, 0.72131, 0.722022, 0.722708, 0.723368, 0.724005, 0.72462, 0.725214, 0.725787, 0.726341, 0.726877, 0.727396, 0.727898, 0.728385, 0.728857, 0.729314, 0.729757, 0.730188, 0.730606, 0.731012, 0.731407, 0.73179, 0.732163, 0.732526, 0.732879, 0.733223, 0.733558, 0.733885, 0.734203, 0.734513, 0.734816, 0.735111, 0.735399, 0.73568, 0.735954, 0.736222, 0.736484, 0.73674, 0.73699, 0.737235, 0.737474, 0.737708, 0.737937, 0.738161, 0.738381, 0.738596, 0.738806, 0.739012, 0.739214, 0.739412, 0.739606, 0.739796, 0.739982, 0.740165, 0.740344, 0.74052, 0.740693, 0.740862, 0.741028, 0.741192, 0.741352, 0.74151, 0.741664, 0.741816, 0.741965, 0.742112, 0.742256, 0.742398, 0.742538, 0.742675, 0.742809, 0.742942, 0.743072, 0.743201, 0.743327, 0.743451, 0.743573, 0.743694, 0.743812, 0.743929, 0.744044, 0.744157, 0.744268, 0.744378, 0.744486, 0.744593, 0.744698, 0.744801, 0.744903, 0.745004, 0.745103, 0.745201, 0.745297, 0.745392, 0.745485, 0.745578, 0.745669, 0.745759, 0.745848, 0.745935, 0.746021, 0.746107, 0.746191, 0.746274, 0.746356, 0.746436, 0.746516, 0.746595, 0.746673, 0.74675, 0.746826, 0.746901, 0.746975, 0.747048, 0.74712, 0.747191, 0.747262, 0.747332, 0.7474, 0.747468, 0.747536, 0.747602, 0.747668, 0.747733, 0.747797, 0.74786, 0.747923, 0.747985, 0.748046, 0.748107, 0.748167, 0.748226, 0.748285, 0.748343, 0.7484, 0.748457, 0.748513, 0.748569, 0.748624, 0.748678, 0.748732, 0.748786, 0.748838, 0.74889, 0.748942, 0.748993, 0.749044, 0.749094, 0.749143, 0.749193, 0.749241, 0.749289, 0.749337, 
14, 0.331822, 0.40158, 0.452811, 0.492059, 0.523014, 0.54798, 0.568489, 0.585605, 0.600082, 0.612474, 0.623191, 0.632545, 0.640776, 0.648072, 0.654581, 0.660423, 0.665694, 0.670474, 0.674827, 0.678807, 0.68246, 0.685825, 0.688934, 0.691815, 0.694492, 0.696986, 0.699315, 0.701495, 0.703539, 0.70546, 0.707269, 0.708975, 0.710587, 0.712112, 0.713557, 0.714928, 0.716231, 0.71747, 0.71865, 0.719776, 0.720851, 0.721878, 0.72286, 0.723801, 0.724703, 0.725567, 0.726398, 0.727195, 0.727963, 0.728701, 0.729412, 0.730097, 0.730757, 0.731395, 0.73201, 0.732605, 0.733179, 0.733735, 0.734273, 0.734794, 0.735299, 0.735788, 0.736262, 0.736722, 0.737169, 0.737602, 0.738024, 0.738433, 0.738831, 0.739218, 0.739595, 0.739961, 0.740318, 0.740666, 0.741004, 0.741334, 0.741656, 0.74197, 0.742276, 0.742575, 0.742867, 0.743152, 0.74343, 0.743702, 0.743968, 0.744227, 0.744481, 0.74473, 0.744972, 0.74521, 0.745443, 0.74567, 0.745893, 0.746112, 0.746326, 0.746535, 0.746741, 0.746942, 0.747139, 0.747333, 0.747523, 0.747709, 0.747891, 0.748071, 0.748247, 0.748419, 0.748589, 0.748755, 0.748919, 0.749079, 0.749237, 0.749392, 0.749545, 0.749694, 0.749841, 0.749986, 0.750129, 0.750268, 0.750406, 0.750542, 0.750675, 0.750806, 0.750935, 0.751062, 0.751187, 0.75131, 0.751431, 0.75155, 0.751668, 0.751784, 0.751898, 0.75201, 0.752121, 0.75223, 0.752337, 0.752443, 0.752547, 0.75265, 0.752752, 0.752852, 0.752951, 0.753048, 0.753144, 0.753238, 0.753332, 0.753424, 0.753515, 0.753604, 0.753693, 0.75378, 0.753867, 0.753952, 0.754036, 0.754119, 0.7542, 0.754281, 0.754361, 0.75444, 0.754518, 0.754595, 0.754671, 0.754746, 0.75482, 0.754893, 0.754965, 0.755037, 0.755108, 0.755178, 0.755247, 0.755315, 0.755382, 0.755449, 0.755515, 0.75558, 0.755644, 0.755708, 0.755771, 0.755834, 0.755895, 0.755956, 0.756016, 0.756076, 0.756135, 0.756193, 0.756251, 0.756308, 0.756365, 0.756421, 0.756476, 0.756531, 0.756585, 0.756639, 0.756692, 0.756745, 0.756797, 0.756848, 0.756899, 0.75695, 0.757, 0.757049, 
15, 0.332127, 0.402291, 0.453929, 0.493602, 0.524982, 0.550358, 0.571252, 0.588722, 0.603523, 0.616209, 0.627194, 0.636791, 0.645243, 0.652742, 0.659436, 0.665448, 0.670875, 0.675799, 0.680285, 0.684388, 0.688156, 0.691628, 0.694836, 0.697811, 0.700575, 0.703151, 0.705557, 0.707809, 0.709922, 0.711908, 0.713778, 0.715542, 0.717209, 0.718786, 0.720281, 0.721699, 0.723047, 0.72433, 0.725551, 0.726716, 0.727829, 0.728892, 0.729909, 0.730883, 0.731816, 0.732712, 0.733571, 0.734398, 0.735192, 0.735956, 0.736693, 0.737402, 0.738086, 0.738747, 0.739384, 0.74, 0.740596, 0.741172, 0.741729, 0.742269, 0.742792, 0.743298, 0.74379, 0.744266, 0.744729, 0.745179, 0.745615, 0.746039, 0.746452, 0.746853, 0.747243, 0.747623, 0.747993, 0.748353, 0.748704, 0.749047, 0.74938, 0.749706, 0.750023, 0.750333, 0.750635, 0.750931, 0.751219, 0.751501, 0.751776, 0.752045, 0.752309, 0.752566, 0.752818, 0.753064, 0.753305, 0.753541, 0.753773, 0.753999, 0.754221, 0.754438, 0.754651, 0.75486, 0.755064, 0.755265, 0.755462, 0.755655, 0.755844, 0.75603, 0.756213, 0.756392, 0.756567, 0.75674, 0.75691, 0.757076, 0.75724, 0.7574, 0.757558, 0.757714, 0.757866, 0.758017, 0.758164, 0.758309, 0.758452, 0.758592, 0.758731, 0.758867, 0.759, 0.759132, 0.759262, 0.759389, 0.759515, 0.759639, 0.759761, 0.759881, 0.759999, 0.760115, 0.76023, 0.760343, 0.760455, 0.760564, 0.760673, 0.760779, 0.760885, 0.760988, 0.761091, 0.761192, 0.761291, 0.761389, 0.761486, 0.761582, 0.761676, 0.761769, 0.761861, 0.761951, 0.762041, 0.762129, 0.762216, 0.762302, 0.762387, 0.762471, 0.762554, 0.762636, 0.762716, 0.762796, 0.762875, 0.762953, 0.76303, 0.763106, 0.763181, 0.763255, 0.763328, 0.763401, 0.763472, 0.763543, 0.763613, 0.763682, 0.76375, 0.763818, 0.763885, 0.763951, 0.764016, 0.764081, 0.764145, 0.764208, 0.764271, 0.764333, 0.764394, 0.764454, 0.764514, 0.764574, 0.764632, 0.76469, 0.764748, 0.764804, 0.764861, 0.764916, 0.764971, 0.765026, 0.76508, 0.765133, 0.765186, 0.765239, 0.765291, 0.765342, 
16, 0.33227, 0.402689, 0.454576, 0.49451, 0.526161, 0.551807, 0.572966, 0.590688, 0.605726, 0.618634, 0.629824, 0.639611, 0.648239, 0.655899, 0.662743, 0.668894, 0.674449, 0.679492, 0.684088, 0.688295, 0.692159, 0.69572, 0.699012, 0.702065, 0.704903, 0.707548, 0.71002, 0.712334, 0.714505, 0.716546, 0.718468, 0.720281, 0.721995, 0.723617, 0.725154, 0.726613, 0.727999, 0.729318, 0.730575, 0.731774, 0.732919, 0.734013, 0.735059, 0.736062, 0.737023, 0.737944, 0.738829, 0.73968, 0.740498, 0.741285, 0.742043, 0.742774, 0.743478, 0.744158, 0.744815, 0.745449, 0.746062, 0.746656, 0.74723, 0.747786, 0.748324, 0.748846, 0.749353, 0.749844, 0.750321, 0.750784, 0.751233, 0.75167, 0.752095, 0.752509, 0.752911, 0.753302, 0.753684, 0.754055, 0.754417, 0.754769, 0.755113, 0.755448, 0.755776, 0.756095, 0.756407, 0.756711, 0.757008, 0.757299, 0.757583, 0.75786, 0.758131, 0.758397, 0.758656, 0.75891, 0.759159, 0.759402, 0.759641, 0.759874, 0.760103, 0.760327, 0.760546, 0.760761, 0.760972, 0.761179, 0.761382, 0.761581, 0.761776, 0.761968, 0.762156, 0.762341, 0.762522, 0.7627, 0.762875, 0.763047, 0.763215, 0.763381, 0.763544, 0.763704, 0.763862, 0.764016, 0.764169, 0.764318, 0.764465, 0.76461, 0.764753, 0.764893, 0.765031, 0.765167, 0.7653, 0.765432, 0.765562, 0.765689, 0.765815, 0.765939, 0.766061, 0.766181, 0.766299, 0.766416, 0.766531, 0.766644, 0.766756, 0.766866, 0.766974, 0.767081, 0.767187, 0.767291, 0.767394, 0.767495, 0.767595, 0.767693, 0.76779, 0.767886, 0.767981, 0.768074, 0.768167, 0.768258, 0.768348, 0.768436, 0.768524, 0.76861, 0.768696, 0.76878, 0.768863, 0.768946, 0.769027, 0.769107, 0.769187, 0.769265, 0.769342, 0.769419, 0.769495, 0.769569, 0.769643, 0.769716, 0.769788, 0.76986, 0.76993, 0.77, 0.770069, 0.770137, 0.770205, 0.770271, 0.770337, 0.770402, 0.770467, 0.770531, 0.770594, 0.770656, 0.770718, 0.770779, 0.77084, 0.7709, 0.770959, 0.771018, 0.771076, 0.771133, 0.77119, 0.771246, 0.771302, 0.771357, 0.771411, 0.771465, 0.771519, 0.771572, 
17, 0.332383, 0.403067, 0.455244, 0.495483, 0.52744, 0.553383, 0.57482, 0.592802, 0.60808, 0.621208, 0.632601, 0.642574, 0.651372, 0.65919, 0.666178, 0.672462, 0.678141, 0.683298, 0.688, 0.692305, 0.696261, 0.699908, 0.70328, 0.706408, 0.709317, 0.712029, 0.714563, 0.716936, 0.719162, 0.721256, 0.723228, 0.725089, 0.726848, 0.728512, 0.73009, 0.731588, 0.733011, 0.734366, 0.735657, 0.736888, 0.738063, 0.739187, 0.740262, 0.741292, 0.742279, 0.743226, 0.744136, 0.745009, 0.74585, 0.746659, 0.747438, 0.748189, 0.748913, 0.749612, 0.750287, 0.750939, 0.751569, 0.752179, 0.752769, 0.753341, 0.753895, 0.754431, 0.754952, 0.755457, 0.755947, 0.756423, 0.756886, 0.757335, 0.757772, 0.758197, 0.758611, 0.759014, 0.759406, 0.759788, 0.76016, 0.760522, 0.760876, 0.761221, 0.761557, 0.761886, 0.762206, 0.76252, 0.762825, 0.763124, 0.763416, 0.763702, 0.763981, 0.764254, 0.764521, 0.764782, 0.765038, 0.765288, 0.765533, 0.765774, 0.766009, 0.766239, 0.766465, 0.766687, 0.766904, 0.767116, 0.767325, 0.76753, 0.767731, 0.767928, 0.768122, 0.768312, 0.768498, 0.768681, 0.768861, 0.769038, 0.769211, 0.769382, 0.76955, 0.769715, 0.769877, 0.770036, 0.770192, 0.770346, 0.770498, 0.770647, 0.770794, 0.770938, 0.77108, 0.77122, 0.771357, 0.771493, 0.771626, 0.771757, 0.771887, 0.772014, 0.77214, 0.772263, 0.772385, 0.772505, 0.772623, 0.77274, 0.772855, 0.772968, 0.77308, 0.77319, 0.773299, 0.773406, 0.773512, 0.773616, 0.773719, 0.77382, 0.77392, 0.774019, 0.774116, 0.774212, 0.774307, 0.774401, 0.774494, 0.774585, 0.774675, 0.774764, 0.774852, 0.774939, 0.775025, 0.775109, 0.775193, 0.775276, 0.775357, 0.775438, 0.775518, 0.775596, 0.775674, 0.775751, 0.775827, 0.775902, 0.775977, 0.77605, 0.776123, 0.776195, 0.776266, 0.776336, 0.776405, 0.776474, 0.776542, 0.776609, 0.776675, 0.776741, 0.776806, 0.77687, 0.776934, 0.776997, 0.777059, 0.777121, 0.777182, 0.777242, 0.777302, 0.777361, 0.77742, 0.777477, 0.777535, 0.777592, 0.777648, 0.777703, 0.777758, 0.777813, 
18, 0.332458, 0.403379, 0.455758, 0.496199, 0.528363, 0.554515, 0.576158, 0.594338, 0.609804, 0.623109, 0.634665, 0.644791, 0.653731, 0.661679, 0.668789, 0.675185, 0.680968, 0.686222, 0.691015, 0.695404, 0.699438, 0.703158, 0.7066, 0.709792, 0.712762, 0.715531, 0.718119, 0.720543, 0.722818, 0.724957, 0.726973, 0.728875, 0.730672, 0.732374, 0.733988, 0.735519, 0.736975, 0.738361, 0.739681, 0.740941, 0.742144, 0.743294, 0.744394, 0.745448, 0.746458, 0.747427, 0.748358, 0.749253, 0.750113, 0.750942, 0.751739, 0.752508, 0.75325, 0.753966, 0.754657, 0.755325, 0.755971, 0.756595, 0.7572, 0.757785, 0.758353, 0.758903, 0.759436, 0.759953, 0.760456, 0.760943, 0.761417, 0.761878, 0.762326, 0.762762, 0.763185, 0.763598, 0.764, 0.764391, 0.764773, 0.765144, 0.765507, 0.765861, 0.766206, 0.766542, 0.766871, 0.767192, 0.767505, 0.767812, 0.768111, 0.768404, 0.76869, 0.76897, 0.769244, 0.769512, 0.769774, 0.770031, 0.770282, 0.770528, 0.77077, 0.771006, 0.771238, 0.771465, 0.771687, 0.771905, 0.77212, 0.77233, 0.772536, 0.772738, 0.772936, 0.773131, 0.773323, 0.77351, 0.773695, 0.773876, 0.774054, 0.774229, 0.774401, 0.77457, 0.774736, 0.7749, 0.775061, 0.775219, 0.775374, 0.775527, 0.775677, 0.775825, 0.775971, 0.776114, 0.776256, 0.776395, 0.776531, 0.776666, 0.776799, 0.77693, 0.777058, 0.777185, 0.77731, 0.777433, 0.777555, 0.777674, 0.777792, 0.777908, 0.778023, 0.778136, 0.778248, 0.778357, 0.778466, 0.778573, 0.778678, 0.778782, 0.778885, 0.778986, 0.779086, 0.779185, 0.779283, 0.779379, 0.779474, 0.779567, 0.77966, 0.779751, 0.779841, 0.779931, 0.780019, 0.780105, 0.780191, 0.780276, 0.78036, 0.780443, 0.780525, 0.780605, 0.780685, 0.780764, 0.780842, 0.780919, 0.780996, 0.781071, 0.781146, 0.781219, 0.781292, 0.781364, 0.781435, 0.781506, 0.781576, 0.781644, 0.781713, 0.78178, 0.781847, 0.781913, 0.781978, 0.782043, 0.782107, 0.78217, 0.782232, 0.782294, 0.782356, 0.782416, 0.782476, 0.782536, 0.782595, 0.782653, 0.782711, 0.782768, 0.782824, 0.78288, 
19, 0.332489, 0.403637, 0.456229, 0.496891, 0.529282, 0.555658, 0.577519, 0.595906, 0.611566, 0.625051, 0.636774, 0.647053, 0.656135, 0.664214, 0.671444, 0.677952, 0.683839, 0.689188, 0.69407, 0.698542, 0.702654, 0.706447, 0.709956, 0.713212, 0.716241, 0.719067, 0.721708, 0.724182, 0.726504, 0.728689, 0.730747, 0.732689, 0.734526, 0.736264, 0.737912, 0.739477, 0.740965, 0.742381, 0.743731, 0.745018, 0.746247, 0.747423, 0.748548, 0.749625, 0.750658, 0.751649, 0.752601, 0.753516, 0.754396, 0.755243, 0.756059, 0.756846, 0.757604, 0.758336, 0.759043, 0.759727, 0.760387, 0.761026, 0.761645, 0.762244, 0.762825, 0.763387, 0.763933, 0.764462, 0.764976, 0.765476, 0.765961, 0.766432, 0.76689, 0.767336, 0.76777, 0.768192, 0.768604, 0.769004, 0.769395, 0.769775, 0.770146, 0.770508, 0.770861, 0.771206, 0.771542, 0.771871, 0.772192, 0.772506, 0.772812, 0.773112, 0.773405, 0.773691, 0.773972, 0.774246, 0.774514, 0.774777, 0.775035, 0.775287, 0.775534, 0.775776, 0.776013, 0.776246, 0.776473, 0.776697, 0.776916, 0.777131, 0.777342, 0.777549, 0.777753, 0.777952, 0.778148, 0.778341, 0.778529, 0.778715, 0.778897, 0.779077, 0.779253, 0.779426, 0.779596, 0.779763, 0.779928, 0.78009, 0.780249, 0.780406, 0.78056, 0.780711, 0.78086, 0.781007, 0.781152, 0.781294, 0.781434, 0.781572, 0.781708, 0.781842, 0.781974, 0.782104, 0.782232, 0.782358, 0.782483, 0.782605, 0.782726, 0.782845, 0.782962, 0.783078, 0.783192, 0.783305, 0.783416, 0.783525, 0.783633, 0.78374, 0.783845, 0.783949, 0.784052, 0.784153, 0.784252, 0.784351, 0.784448, 0.784544, 0.784639, 0.784733, 0.784825, 0.784916, 0.785006, 0.785095, 0.785183, 0.78527, 0.785356, 0.785441, 0.785525, 0.785608, 0.785689, 0.78577, 0.78585, 0.785929, 0.786007, 0.786085, 0.786161, 0.786237, 0.786311, 0.786385, 0.786458, 0.78653, 0.786602, 0.786672, 0.786742, 0.786811, 0.786879, 0.786947, 0.787014, 0.78708, 0.787146, 0.78721, 0.787275, 0.787338, 0.787401, 0.787463, 0.787525, 0.787586, 0.787646, 0.787706, 0.787765, 0.787823, 0.787881, 0.787938, 
20, 0.332534, 0.403877, 0.456645, 0.497488, 0.530066, 0.556635, 0.578686, 0.597257, 0.613092, 0.62674, 0.638617, 0.649039, 0.658253, 0.666455, 0.6738, 0.680413, 0.686398, 0.691839, 0.696807, 0.701359, 0.705545, 0.709407, 0.712982, 0.7163, 0.719387, 0.722267, 0.724959, 0.727482, 0.729851, 0.732079, 0.734178, 0.73616, 0.738033, 0.739807, 0.741489, 0.743087, 0.744605, 0.746051, 0.747428, 0.748742, 0.749998, 0.751198, 0.752347, 0.753447, 0.754502, 0.755514, 0.756487, 0.757421, 0.75832, 0.759185, 0.760019, 0.760822, 0.761597, 0.762345, 0.763068, 0.763766, 0.764441, 0.765094, 0.765726, 0.766338, 0.766931, 0.767506, 0.768064, 0.768605, 0.76913, 0.769641, 0.770136, 0.770618, 0.771087, 0.771542, 0.771986, 0.772417, 0.772838, 0.773247, 0.773646, 0.774035, 0.774415, 0.774785, 0.775146, 0.775498, 0.775842, 0.776178, 0.776506, 0.776827, 0.77714, 0.777447, 0.777746, 0.778039, 0.778326, 0.778606, 0.778881, 0.77915, 0.779413, 0.779671, 0.779923, 0.780171, 0.780413, 0.780651, 0.780884, 0.781113, 0.781337, 0.781557, 0.781773, 0.781984, 0.782192, 0.782396, 0.782597, 0.782793, 0.782987, 0.783177, 0.783363, 0.783546, 0.783726, 0.783904, 0.784078, 0.784249, 0.784417, 0.784583, 0.784745, 0.784906, 0.785063, 0.785218, 0.785371, 0.785521, 0.785669, 0.785814, 0.785958, 0.786099, 0.786238, 0.786375, 0.78651, 0.786643, 0.786774, 0.786903, 0.78703, 0.787155, 0.787279, 0.787401, 0.787521, 0.787639, 0.787756, 0.787871, 0.787985, 0.788097, 0.788207, 0.788316, 0.788424, 0.78853, 0.788635, 0.788738, 0.788841, 0.788941, 0.789041, 0.789139, 0.789236, 0.789332, 0.789426, 0.78952, 0.789612, 0.789703, 0.789793, 0.789882, 0.78997, 0.790056, 0.790142, 0.790227, 0.790311, 0.790393, 0.790475, 0.790556, 0.790636, 0.790715, 0.790793, 0.79087, 0.790947, 0.791022, 0.791097, 0.791171, 0.791244, 0.791316, 0.791388, 0.791458, 0.791528, 0.791597, 0.791666, 0.791733, 0.791801, 0.791867, 0.791932, 0.791997, 0.792062, 0.792125, 0.792188, 0.792251, 0.792312, 0.792373, 0.792434, 0.792494, 0.792553, 0.792612, 
21, 0.33266, 0.404163, 0.457075, 0.498064, 0.530796, 0.557523, 0.579732, 0.598456, 0.614437, 0.628225, 0.640233, 0.650777, 0.660106, 0.668414, 0.675858, 0.682564, 0.688636, 0.694157, 0.6992, 0.703822, 0.708074, 0.711999, 0.715632, 0.719004, 0.722143, 0.725071, 0.727809, 0.730375, 0.732785, 0.735052, 0.737188, 0.739205, 0.741112, 0.742917, 0.74463, 0.746256, 0.747802, 0.749274, 0.750677, 0.752015, 0.753294, 0.754516, 0.755687, 0.756807, 0.757882, 0.758914, 0.759904, 0.760856, 0.761772, 0.762654, 0.763504, 0.764322, 0.765112, 0.765875, 0.766611, 0.767323, 0.768011, 0.768676, 0.769321, 0.769945, 0.77055, 0.771136, 0.771705, 0.772256, 0.772792, 0.773312, 0.773818, 0.774309, 0.774787, 0.775252, 0.775704, 0.776144, 0.776573, 0.776991, 0.777398, 0.777794, 0.778181, 0.778559, 0.778927, 0.779286, 0.779637, 0.77998, 0.780315, 0.780642, 0.780962, 0.781274, 0.78158, 0.781879, 0.782171, 0.782457, 0.782737, 0.783012, 0.78328, 0.783543, 0.783801, 0.784054, 0.784301, 0.784544, 0.784781, 0.785015, 0.785243, 0.785468, 0.785688, 0.785904, 0.786116, 0.786325, 0.786529, 0.78673, 0.786927, 0.787121, 0.787311, 0.787498, 0.787682, 0.787863, 0.78804, 0.788215, 0.788387, 0.788556, 0.788722, 0.788886, 0.789046, 0.789205, 0.78936, 0.789514, 0.789665, 0.789813, 0.78996, 0.790104, 0.790246, 0.790385, 0.790523, 0.790659, 0.790793, 0.790924, 0.791054, 0.791182, 0.791308, 0.791433, 0.791555, 0.791676, 0.791795, 0.791913, 0.792029, 0.792143, 0.792256, 0.792367, 0.792477, 0.792586, 0.792693, 0.792798, 0.792902, 0.793005, 0.793107, 0.793207, 0.793306, 0.793404, 0.7935, 0.793596, 0.79369, 0.793783, 0.793875, 0.793966, 0.794055, 0.794144, 0.794231, 0.794318, 0.794403, 0.794488, 0.794572, 0.794654, 0.794736, 0.794816, 0.794896, 0.794975, 0.795053, 0.79513, 0.795206, 0.795282, 0.795356, 0.79543, 0.795503, 0.795575, 0.795647, 0.795717, 0.795787, 0.795856, 0.795925, 0.795992, 0.796059, 0.796126, 0.796191, 0.796256, 0.796321, 0.796384, 0.796447, 0.79651, 0.796571, 0.796633, 0.796693, 0.796753, 
